date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank,division,gender,season,is_final,key
2020-09-04,3,Johnny Bravo,2.57,77.3,21,7,0.75,1.25,11,Club,Men,2014,1,264
2020-09-04,4,Chicago Machine,2.53,76.5,20,6,0.77,1.29,10,Club,Men,2014,1,265
2020-09-04,5,Ring of Fire,2.16,69.3,17,7,0.71,1.35,8,Club,Men,2014,1,266
2020-09-04,6,Chain Lightning,1.98,65.2,17,10,0.63,1.47,5,Club,Men,2014,1,267
2020-09-04,7,Sockeye,1.94,64.4,17,9,0.65,1.21,13,Club,Men,2014,1,268
2020-09-04,8,PoNY,1.92,63.9,17,10,0.63,1.49,4,Club,Men,2014,1,269
2020-09-04,9,Doublewide,1.79,60.9,16,11,0.59,1.39,7,Club,Men,2014,1,270
2020-09-04,10,Rhino,1.78,60.7,17,7,0.71,0.65,17,Club,Men,2014,1,271
2020-09-04,11,Temper,1.73,59.4,20,5,0.8,-0.14,35,Club,Men,2014,1,272
2020-09-04,12,Condors,1.72,59.2,15,4,0.79,0.24,23,Club,Men,2014,1,273
2020-09-04,13,Prairie Fire,1.67,58.1,20,6,0.77,0.21,24,Club,Men,2014,1,274
2020-09-04,14,GOAT,1.67,57.9,12,12,0.5,1.78,1,Club,Men,2014,1,275
2020-09-04,15,Madison Club,1.49,53.6,23,6,0.79,-0.12,33,Club,Men,2014,1,276
2020-09-04,16,Truck Stop,1.4,51.3,14,11,0.56,1.24,12,Club,Men,2014,1,277
2020-09-04,17,PLEX,1.34,49.9,18,3,0.86,-0.59,60,Club,Men,2014,1,278
2020-09-04,18,Bullet,1.18,45.9,13,2,0.87,-0.76,92,Club,Men,2014,1,279
2020-09-04,19,Sub Zero,1.16,45.4,17,17,0.5,1.2,14,Club,Men,2014,1,280
2020-09-04,20,Big Wrench,0.99,41.1,7,3,0.7,0.39,19,Club,Men,2014,1,281
2020-09-04,21,Sprawl,0.98,41.0,14,6,0.7,-0.02,31,Club,Men,2014,1,282
2020-09-04,22,Florida United,0.87,38.2,9,9,0.5,1.05,15,Club,Men,2014,1,283
2020-09-04,23,HIGH FIVE,0.85,37.8,15,10,0.6,0.36,21,Club,Men,2014,1,284
2020-09-04,24,Streetgang,0.81,37.0,17,9,0.65,0.03,28,Club,Men,2014,1,285
2020-09-04,25,Phoenix,0.72,34.9,9,3,0.75,-0.38,43,Club,Men,2014,1,286
2020-09-04,26,Boost FC,0.72,34.8,13,11,0.54,0.59,18,Club,Men,2014,1,287
2020-09-04,27,Furious George,0.7,34.4,12,12,0.5,0.72,16,Club,Men,2014,1,288
2020-09-04,28,Madcow,0.67,33.6,16,12,0.57,0.34,22,Club,Men,2014,1,289
2020-09-04,29,Patrol,0.6,32.2,9,3,0.75,-0.6,64,Club,Men,2014,1,290
2020-09-04,30,Garuda,0.59,31.8,11,8,0.58,0.38,20,Club,Men,2014,1,291
2020-09-04,31,BroCats,0.43,28.5,8,4,0.67,-0.21,36,Club,Men,2014,1,292
2020-09-04,32,Grand Trunk,0.43,28.5,6,3,0.67,-0.01,30,Club,Men,2014,1,293
2020-09-04,33,Cash Crop,0.32,26.3,13,6,0.68,-0.5,56,Club,Men,2014,1,294
2020-09-04,34,Garden State Ultimate,0.31,26.2,10,5,0.67,-0.38,41,Club,Men,2014,1,295
2020-09-04,35,Dire Wolf,0.29,25.8,12,7,0.63,-0.31,38,Club,Men,2014,1,296
2020-09-04,36,Omen,0.28,25.6,12,10,0.55,0.02,29,Club,Men,2014,1,297
2020-09-04,37,Mephisto,0.27,25.4,8,3,0.73,-0.64,71,Club,Men,2014,1,298
2020-09-04,38,Six Pack,0.24,24.9,12,6,0.67,-0.38,40,Club,Men,2014,1,299
2020-09-04,39,Beachfront Property,0.23,24.6,14,7,0.67,-0.49,53,Club,Men,2014,1,300
2020-09-04,40,Freaks Uv Nature,0.22,24.5,17,8,0.68,-0.75,89,Club,Men,2014,1,301
2020-09-04,41,Inception,0.2,24.0,13,10,0.57,-0.09,32,Club,Men,2014,1,302
2020-09-04,42,T.C. Imperial,0.19,23.9,10,5,0.67,-0.51,57,Club,Men,2014,1,303
2020-09-04,43,Voodoo,0.15,23.2,20,12,0.62,-0.38,44,Club,Men,2014,1,304
2020-09-04,44,Youngbloods,0.14,23.1,6,2,0.75,-0.68,78,Club,Men,2014,1,305
2020-09-04,45,Southern Hospitality,0.13,22.9,11,5,0.69,-0.72,83,Club,Men,2014,1,306
2020-09-04,46,Vicious Cycle,0.11,22.5,10,5,0.67,-0.54,58,Club,Men,2014,1,307
2020-09-04,47,Haymaker,0.1,22.4,15,7,0.68,-0.63,70,Club,Men,2014,1,308
2020-09-04,48,H.I.P,0.09,22.2,9,5,0.64,-0.47,51,Club,Men,2014,1,309
2020-09-04,49,Space City Ignite,0.06,21.6,14,7,0.67,-0.64,73,Club,Men,2014,1,310
2020-09-04,50,Dark or Light,0.05,21.5,8,3,0.73,-0.93,113,Club,Men,2014,1,311
2020-09-04,51,Right Coast Lost Boys,-0.02,20.4,5,1,0.83,-1.49,184,Club,Men,2014,1,312
2020-09-04,52,Magma 3,-0.04,20.0,6,1,0.86,-1.5,187,Club,Men,2014,1,313
2020-09-04,53,Rage,-0.08,19.4,6,1,0.86,-1.6,194,Club,Men,2014,1,314
2020-09-04,54,Genny Tall Boys,-0.23,17.1,4,4,0.5,0.05,27,Club,Men,2014,1,315
2020-09-04,55,Clapham Ultimate,-0.29,16.3,2,5,0.29,1.43,6,Club,Men,2014,1,316
2020-09-04,56,Night's Watch,-0.33,15.8,5,3,0.62,-0.63,69,Club,Men,2014,1,317
2020-09-04,57,PowderHogs,-0.33,15.7,16,9,0.64,-1.0,125,Club,Men,2014,1,318
2020-09-04,58,Red Tide,-0.35,15.5,5,4,0.56,-0.39,45,Club,Men,2014,1,319
2020-09-04,59,City Park Ultimate,-0.36,15.4,10,7,0.59,-0.7,80,Club,Men,2014,1,320
2020-09-04,60,Smokestack,-0.41,14.8,11,8,0.58,-0.83,99,Club,Men,2014,1,321
2020-09-04,61,Medicine Men,-0.41,14.7,2,2,0.5,0.07,26,Club,Men,2014,1,322
2020-09-04,62,Kentucky Flying Circus,-0.41,14.7,14,11,0.56,-0.61,65,Club,Men,2014,1,323
2020-09-04,63,Brickyard,-0.44,14.3,8,4,0.67,-1.16,144,Club,Men,2014,1,324
2020-09-04,64,Shrimp Boat,-0.45,14.2,8,7,0.53,-0.48,52,Club,Men,2014,1,325
2020-09-04,65,MKE,-0.48,13.8,12,8,0.6,-0.88,107,Club,Men,2014,1,326
2020-09-04,66,Renegade,-0.5,13.6,10,10,0.5,-0.4,46,Club,Men,2014,1,327
2020-09-04,67,Presidio de Bexar,-0.53,13.3,8,5,0.62,-0.96,122,Club,Men,2014,1,328
2020-09-04,68,Providence Pack Dogs,-0.55,13.0,3,2,0.6,-0.66,76,Club,Men,2014,1,329
2020-09-04,69,Climax,-0.55,13.0,4,3,0.57,-0.65,74,Club,Men,2014,1,330
2020-09-04,70,Riverside Ultimate,-0.6,12.5,8,6,0.57,-0.85,102,Club,Men,2014,1,331
2020-09-04,71,ShawShack Redemption,-0.6,12.5,7,8,0.47,-0.37,39,Club,Men,2014,1,332
2020-09-04,72,Midnight Meat Train,-0.67,11.7,11,9,0.55,-0.85,103,Club,Men,2014,1,333
2020-09-04,73,Black Market,-0.75,11.0,10,7,0.59,-1.14,140,Club,Men,2014,1,334
2020-09-04,74,Enigma,-0.75,11.0,10,9,0.53,-0.76,91,Club,Men,2014,1,335
2020-09-04,75,Wisconsin Hops,-0.76,10.8,7,7,0.5,-0.71,82,Club,Men,2014,1,336
2020-09-04,76,Warchild,-0.76,10.8,11,8,0.58,-1.14,141,Club,Men,2014,1,337
2020-09-04,77,Jockamo,-0.76,10.8,8,8,0.5,-0.78,95,Club,Men,2014,1,338
2020-09-04,78,Steamworks,-0.77,10.7,4,2,0.67,-1.33,170,Club,Men,2014,1,339
2020-09-04,79,Bruises,-0.8,10.5,4,5,0.44,-0.42,48,Club,Men,2014,1,340
2020-09-04,80,Ironmen,-0.81,10.4,11,12,0.48,-0.74,87,Club,Men,2014,1,341
2020-09-04,81,Madison Club B,-0.81,10.3,5,6,0.45,-0.42,49,Club,Men,2014,1,342
2020-09-04,82,Bowdoin,-0.81,10.3,2,1,0.67,-1.2,149,Club,Men,2014,1,343
2020-09-04,83,Mental Toss Flycoons,-0.87,9.9,10,7,0.59,-1.26,161,Club,Men,2014,1,344
2020-09-04,84,Stonefish,-0.88,9.8,3,2,0.6,-1.19,146,Club,Men,2014,1,345
2020-09-04,85,Possum Stompers,-0.9,9.6,5,5,0.5,-0.77,93,Club,Men,2014,1,346
2020-09-04,86,John Doe,-0.93,9.3,2,2,0.5,-0.59,61,Club,Men,2014,1,347
2020-09-04,87,Rip City Ultimate Club Team,-0.95,9.2,3,3,0.5,-0.6,63,Club,Men,2014,1,348
2020-09-04,88,Town Hall Stars,-0.95,9.1,2,2,0.5,-0.74,86,Club,Men,2014,1,349
2020-09-04,89,The Watchmen,-0.97,8.9,5,5,0.5,-0.9,109,Club,Men,2014,1,350
2020-09-04,90,Dartmouth,-0.99,8.8,4,3,0.57,-1.22,155,Club,Men,2014,1,351
2020-09-04,91,Middlebury Pranksters X,-1.03,8.5,4,3,0.57,-1.32,168,Club,Men,2014,1,352
2020-09-04,92,Illusion,-1.03,8.5,12,7,0.63,-1.67,203,Club,Men,2014,1,353
2020-09-04,93,Oaks,-1.05,8.3,7,11,0.39,-0.38,42,Club,Men,2014,1,354
2020-09-04,94,Highbrow,-1.06,8.3,4,3,0.57,-1.3,164,Club,Men,2014,1,355
2020-09-04,95,UpRoar,-1.06,8.2,4,5,0.44,-0.75,88,Club,Men,2014,1,356
2020-09-04,96,Lone Wolves,-1.08,8.1,2,2,0.5,-0.95,120,Club,Men,2014,1,357
2020-09-04,97,Dark Star,-1.09,8.0,5,6,0.45,-0.68,79,Club,Men,2014,1,358
2020-09-04,98,Blackfish,-1.12,7.8,5,6,0.45,-0.74,85,Club,Men,2014,1,359
2020-09-04,99,Blade,-1.14,7.7,4,2,0.67,-1.97,225,Club,Men,2014,1,360
2020-09-04,100,Man Man,-1.17,7.5,4,5,0.44,-0.73,84,Club,Men,2014,1,361
2020-09-04,101,CityWide Special,-1.18,7.4,5,6,0.45,-0.95,118,Club,Men,2014,1,362
2020-09-04,102,CAKti,-1.18,7.4,5,7,0.42,-0.65,75,Club,Men,2014,1,363
2020-09-04,103,Westchester Magma Bears,-1.21,7.2,4,3,0.57,-1.51,188,Club,Men,2014,1,364
2020-09-04,104,Warriors of Rad,-1.25,6.9,2,2,0.5,-1.23,157,Club,Men,2014,1,365
2020-09-04,105,Birds of Pray,-1.25,6.9,2,2,0.5,-1.23,158,Club,Men,2014,1,366
2020-09-04,106,Black Knights,-1.3,6.6,3,3,0.5,-1.27,162,Club,Men,2014,1,367
2020-09-04,107,Cartel,-1.3,6.6,2,3,0.4,-0.87,105,Club,Men,2014,1,368
2020-09-04,108,Pilot,-1.32,6.5,6,6,0.5,-1.3,165,Club,Men,2014,1,369
2020-09-04,109,The Ghosts,-1.32,6.5,2,5,0.29,-0.28,37,Club,Men,2014,1,370
2020-09-04,110,Killjoys,-1.33,6.4,7,10,0.41,-0.94,116,Club,Men,2014,1,371
2020-09-04,111,DMV,-1.36,6.3,1,2,0.33,-0.41,47,Club,Men,2014,1,372
2020-09-04,112,Prairie Squids,-1.38,6.1,8,5,0.62,-2.09,227,Club,Men,2014,1,373
2020-09-04,113,Reckon,-1.38,6.1,1,2,0.33,-0.49,54,Club,Men,2014,1,374
2020-09-04,114,Taft-Punk,-1.39,6.1,4,6,0.4,-0.91,110,Club,Men,2014,1,375
2020-09-04,115,Shadows,-1.4,6.0,3,3,0.5,-1.43,179,Club,Men,2014,1,376
2020-09-04,116,SAVAGEandahalf,-1.41,6.0,2,3,0.4,-0.95,119,Club,Men,2014,1,377
2020-09-04,117,UVM X,-1.42,5.9,3,3,0.5,-1.47,183,Club,Men,2014,1,378
2020-09-04,118,Sundowners,-1.44,5.8,4,10,0.29,-0.14,34,Club,Men,2014,1,379
2020-09-04,119,Space City Eclipse,-1.44,5.8,5,8,0.38,-0.79,96,Club,Men,2014,1,380
2020-09-04,120,RUNTIME,-1.46,5.7,1,2,0.33,-0.79,97,Club,Men,2014,1,381
2020-09-04,121,Strong Hand,-1.47,5.6,7,14,0.33,-0.64,72,Club,Men,2014,1,382
2020-09-04,122,Mad Men,-1.53,5.3,5,8,0.38,-1.06,132,Club,Men,2014,1,383
2020-09-04,123,Dune Cats,-1.54,5.3,3,3,0.5,-1.77,211,Club,Men,2014,1,384
2020-09-04,124,Brawl,-1.55,5.2,1,2,0.33,-1.02,131,Club,Men,2014,1,385
2020-09-04,125,Air Force,-1.58,5.1,0,1,0.0,0.2,25,Club,Men,2014,1,386
2020-09-04,126,Crude Ultimate,-1.58,5.1,7,7,0.5,-1.64,199,Club,Men,2014,1,387
2020-09-04,127,Somerville Youth,-1.61,4.9,1,2,0.33,-0.88,106,Club,Men,2014,1,388
2020-09-04,128,Spoiler,-1.62,4.9,4,4,0.5,-1.66,202,Club,Men,2014,1,389
2020-09-04,129,Lafayette Street Dogs,-1.62,4.9,3,4,0.43,-1.42,175,Club,Men,2014,1,390
2020-09-04,130,Olivet Nazarene,-1.62,4.9,4,4,0.5,-1.74,208,Club,Men,2014,1,391
2020-09-04,131,Journeymen,-1.62,4.9,2,3,0.4,-1.22,154,Club,Men,2014,1,392
2020-09-04,132,Medford Jumbats,-1.64,4.8,2,2,0.5,-1.83,216,Club,Men,2014,1,393
2020-09-04,133,Old Hickory,-1.64,4.8,1,3,0.25,-0.62,67,Club,Men,2014,1,394
2020-09-04,134,Right Coast Ultimate,-1.65,4.8,2,3,0.4,-1.32,167,Club,Men,2014,1,395
2020-09-04,135,Wingmen,-1.67,4.7,1,3,0.25,-0.67,77,Club,Men,2014,1,396
2020-09-04,136,Supernova,-1.7,4.6,1,3,0.25,-0.61,66,Club,Men,2014,1,397
2020-09-04,137,CaSTLe,-1.7,4.5,8,14,0.36,-0.95,121,Club,Men,2014,1,398
2020-09-04,138,Hazed and Confused,-1.7,4.5,1,2,0.33,-1.11,137,Club,Men,2014,1,399
2020-09-04,139,Space City Fuel,-1.71,4.5,3,4,0.43,-1.43,178,Club,Men,2014,1,400
2020-09-04,140,Drago,-1.72,4.5,4,6,0.4,-1.2,148,Club,Men,2014,1,401
2020-09-04,141,Fryz,-1.72,4.4,2,4,0.33,-1.07,134,Club,Men,2014,1,402
2020-09-04,142,Papal Rage,-1.73,4.4,3,4,0.43,-1.46,182,Club,Men,2014,1,403
2020-09-04,143,Howlers,-1.73,4.4,9,9,0.5,-1.76,209,Club,Men,2014,1,404
2020-09-04,144,Polar Vortex,-1.77,4.2,3,5,0.38,-1.26,160,Club,Men,2014,1,405
2020-09-04,145,Xavier's School for Gifted Youngsters,-1.78,4.2,2,3,0.4,-1.43,177,Club,Men,2014,1,406
2020-09-04,146,HAM,-1.79,4.2,3,3,0.5,-1.93,222,Club,Men,2014,1,407
2020-09-04,147,Choice City Hops,-1.79,4.2,7,16,0.3,-0.75,90,Club,Men,2014,1,408
2020-09-04,148,Bonehorn,-1.8,4.1,4,9,0.31,-0.82,98,Club,Men,2014,1,409
2020-09-04,149,The Greater B.A.D.,-1.86,3.9,2,3,0.4,-1.61,195,Club,Men,2014,1,410
2020-09-04,150,Bayport Siena Alum,-1.88,3.8,0,1,0.0,-0.97,123,Club,Men,2014,1,411
2020-09-04,151,Sectionals Ultimate Club NYC,-1.88,3.8,2,3,0.4,-1.72,205,Club,Men,2014,1,412
2020-09-04,152,Jurassic Shark,-1.89,3.8,4,8,0.33,-1.14,142,Club,Men,2014,1,413
2020-09-04,153,Ghost Train,-1.89,3.8,2,4,0.33,-1.32,169,Club,Men,2014,1,414
2020-09-04,154,Candy Shop,-1.89,3.8,1,2,0.33,-1.54,192,Club,Men,2014,1,415
2020-09-04,155,Red Tide Black,-1.92,3.7,1,2,0.33,-1.66,201,Club,Men,2014,1,416
2020-09-04,156,Breaker's Mark,-1.94,3.6,5,6,0.45,-1.72,206,Club,Men,2014,1,417
2020-09-04,157,EVOLUTION,-1.94,3.6,0,7,0.0,1.66,2,Club,Men,2014,1,418
2020-09-04,158,Hypnotoad,-1.97,3.5,2,4,0.33,-1.38,173,Club,Men,2014,1,419
2020-09-04,159,SmokeStack,-1.99,3.4,3,8,0.27,-0.89,108,Club,Men,2014,1,420
2020-09-04,160,Yale Superfly,-2.01,3.4,2,3,0.4,-1.85,218,Club,Men,2014,1,421
2020-09-04,161,Shotgun,-2.04,3.3,6,7,0.46,-2.08,226,Club,Men,2014,1,422
2020-09-04,162,Revolution,-2.04,3.3,1,3,0.25,-1.12,139,Club,Men,2014,1,423
2020-09-04,163,Cockfight,-2.04,3.3,3,7,0.3,-1.16,145,Club,Men,2014,1,424
2020-09-04,164,Bear Jordan,-2.06,3.2,6,11,0.35,-1.45,180,Club,Men,2014,1,425
2020-09-04,165,ATLiens,-2.07,3.2,2,5,0.29,-1.15,143,Club,Men,2014,1,426
2020-09-04,166,Birmingham,-2.07,3.2,2,4,0.33,-1.45,181,Club,Men,2014,1,427
2020-09-04,167,University of Illinois,-2.11,3.1,2,5,0.29,-1.29,163,Club,Men,2014,1,428
2020-09-04,168,Wildcard,-2.11,3.0,3,7,0.3,-1.06,133,Club,Men,2014,1,429
2020-09-04,169,Mission Impossible,-2.13,3.0,1,3,0.25,-1.25,159,Club,Men,2014,1,430
2020-09-04,170,L-Train,-2.15,2.9,1,4,0.2,-0.71,81,Club,Men,2014,1,431
2020-09-04,171,Burnside,-2.16,2.9,1,4,0.2,-0.83,100,Club,Men,2014,1,432
2020-09-04,172,Amherst Z,-2.18,2.9,1,4,0.2,-1.02,128,Club,Men,2014,1,433
2020-09-04,173,Middlebury Pranksters Y,-2.18,2.9,1,4,0.2,-1.02,126,Club,Men,2014,1,434
2020-09-04,174,UVM Y,-2.18,2.9,1,4,0.2,-1.02,129,Club,Men,2014,1,435
2020-09-04,175,Williams-X,-2.18,2.9,1,4,0.2,-1.02,130,Club,Men,2014,1,436
2020-09-04,176,Amherst Y,-2.21,2.8,1,4,0.2,-1.1,136,Club,Men,2014,1,437
2020-09-04,177,Wentworth Tech,-2.22,2.8,0,2,0.0,-0.94,117,Club,Men,2014,1,438
2020-09-04,178,Hustle,-2.23,2.7,2,4,0.33,-1.74,207,Club,Men,2014,1,439
2020-09-04,179,Rawhide,-2.24,2.7,2,3,0.4,-2.21,230,Club,Men,2014,1,440
2020-09-04,180,Gunshine State Ultimate,-2.26,2.6,3,4,0.43,-2.21,229,Club,Men,2014,1,441
2020-09-04,181,Huck If I Know,-2.3,2.5,2,5,0.29,-1.4,174,Club,Men,2014,1,442
2020-09-04,182,Gridlock,-2.3,2.5,2,6,0.25,-0.93,114,Club,Men,2014,1,443
2020-09-04,183,Los Heros,-2.33,2.5,2,4,0.33,-1.63,197,Club,Men,2014,1,444
2020-09-04,184,Cornell Club,-2.33,2.5,1,4,0.2,-1.2,150,Club,Men,2014,1,445
2020-09-04,185,#GHETTOFOREST,-2.37,2.4,0,2,0.0,-1.21,153,Club,Men,2014,1,446
2020-09-04,186,Colorblind,-2.38,2.4,2,7,0.22,-0.99,124,Club,Men,2014,1,447
2020-09-04,187,TFT,-2.39,2.3,2,4,0.33,-1.86,219,Club,Men,2014,1,448
2020-09-04,188,Richmond Floodwall,-2.42,2.3,0,2,0.0,-1.32,166,Club,Men,2014,1,449
2020-09-04,189,Puppies,-2.43,2.2,1,4,0.2,-1.19,147,Club,Men,2014,1,450
2020-09-04,190,Zero Gravity,-2.45,2.2,2,5,0.29,-1.54,191,Club,Men,2014,1,451
2020-09-04,191,Pocket City Approach,-2.48,2.1,6,13,0.32,-1.67,204,Club,Men,2014,1,452
2020-09-04,192,The Cat's Meow,-2.52,2.0,0,3,0.0,-0.87,104,Club,Men,2014,1,453
2020-09-04,193,Atlas,-2.53,2.0,1,4,0.2,-1.63,196,Club,Men,2014,1,454
2020-09-04,194,Amherst X,-2.56,2.0,0,4,0.0,-0.62,68,Club,Men,2014,1,455
2020-09-04,195,Lunchbelly,-2.62,1.9,1,4,0.2,-1.52,189,Club,Men,2014,1,456
2020-09-04,196,Boston University,-2.64,1.8,0,2,0.0,-1.76,210,Club,Men,2014,1,457
2020-09-04,197,Mamabird,-2.65,1.8,0,2,0.0,-1.79,213,Club,Men,2014,1,458
2020-09-04,198,DingWop,-2.65,1.8,0,4,0.0,-0.84,101,Club,Men,2014,1,459
2020-09-04,199,Colby,-2.67,1.8,0,2,0.0,-1.81,214,Club,Men,2014,1,460
2020-09-04,200,Queen City Thunder,-2.67,1.8,4,9,0.31,-1.88,220,Club,Men,2014,1,461
2020-09-04,201,Stuyvesant Sticky Fingers,-2.68,1.8,1,4,0.2,-1.84,217,Club,Men,2014,1,462
2020-09-04,202,Jello Yackets,-2.69,1.7,1,5,0.17,-1.5,186,Club,Men,2014,1,463
2020-09-04,203,Key Rats,-2.69,1.7,0,4,0.0,-0.78,94,Club,Men,2014,1,464
2020-09-04,204,Corvallis Mens Ultimate,-2.81,1.5,0,4,0.0,-0.6,62,Club,Men,2014,1,465
2020-09-04,205,Jurassic,-2.82,1.5,7,12,0.37,-2.27,231,Club,Men,2014,1,466
2020-09-04,206,FoG,-2.86,1.5,0,4,0.0,-0.92,111,Club,Men,2014,1,467
2020-09-04,207,Male Men,-2.88,1.4,0,4,0.0,-0.49,55,Club,Men,2014,1,468
2020-09-04,208,Hippie Mafia,-2.89,1.4,2,10,0.17,-1.21,152,Club,Men,2014,1,469
2020-09-04,209,Pizza Kids,-2.9,1.4,1,5,0.17,-1.65,200,Club,Men,2014,1,470
2020-09-04,210,Middletown Flatball,-2.91,1.4,0,3,0.0,-1.64,198,Club,Men,2014,1,471
2020-09-04,211,North Carolina State,-2.95,1.3,0,4,0.0,-0.92,112,Club,Men,2014,1,472
2020-09-04,212,Westfield High School,-2.97,1.3,0,5,0.0,-0.55,59,Club,Men,2014,1,473
2020-09-04,213,Firebird,-3.0,1.3,0,4,0.0,-1.07,135,Club,Men,2014,1,474
2020-09-04,214,Agony,-3.01,1.3,0,5,0.0,-0.94,115,Club,Men,2014,1,475
2020-09-04,215,A Cappella Ultimate,-3.02,1.2,1,5,0.17,-1.95,223,Club,Men,2014,1,476
2020-09-04,216,Huck It Trebek Tribute Band,-3.08,1.2,1,6,0.14,-1.59,193,Club,Men,2014,1,477
2020-09-04,217,ARNOLD PALMER ALERT,-3.08,1.2,1,4,0.2,-2.09,228,Club,Men,2014,1,478
2020-09-04,218,Super Phun Tyme,-3.13,1.1,0,5,0.0,-1.11,138,Club,Men,2014,1,479
2020-09-04,219,The Skyentists,-3.15,1.1,0,3,0.0,-1.89,221,Club,Men,2014,1,480
2020-09-04,220,Ghetto Farce,-3.15,1.1,0,4,0.0,-1.21,151,Club,Men,2014,1,481
2020-09-04,221,Columbia Ultimate Tryout Team CUTT,-3.26,1.0,0,5,0.0,-1.02,127,Club,Men,2014,1,482
2020-09-04,222,Serengeti,-3.31,0.9,1,12,0.08,-1.22,156,Club,Men,2014,1,483
2020-09-04,223,Slugs,-3.32,0.9,0,4,0.0,-1.78,212,Club,Men,2014,1,484
2020-09-04,224,Gunslinger,-3.38,0.9,0,4,0.0,-1.95,224,Club,Men,2014,1,485
2020-09-04,225,PTC,-3.52,0.8,0,5,0.0,-1.53,190,Club,Men,2014,1,486
2020-09-04,226,INfamous,-3.53,0.8,0,6,0.0,-1.5,185,Club,Men,2014,1,487
2020-09-04,227,Mistress,-3.55,0.7,1,11,0.08,-1.36,172,Club,Men,2014,1,488
2020-09-04,228,Lagniappe,-3.59,0.7,1,5,0.17,-2.58,233,Club,Men,2014,1,489
2020-09-04,229,DUC,-3.7,0.6,0,5,0.0,-1.42,176,Club,Men,2014,1,490
2020-09-04,230,Air Show,-3.8,0.6,0,14,0.0,-0.45,50,Club,Men,2014,1,491
2020-09-04,231,Riverside Messengers,-3.87,0.5,0,7,0.0,-1.33,171,Club,Men,2014,1,492
2020-09-04,232,Riders of Brohan,-4.72,0.2,1,17,0.06,-1.82,215,Club,Men,2014,1,493
2020-09-04,233,Freaky Too,-4.79,0.2,1,12,0.08,-2.49,232,Club,Men,2014,1,494
2020-09-03,1,California-San Diego,3.91,93.3,42,4,0.91,1.13,1,College,Women,2019,1,495
2020-09-03,2,North Carolina,3.61,91.2,32,4,0.89,0.95,3,College,Women,2019,1,496
2020-09-03,3,Ohio State,3.54,90.6,37,4,0.9,0.58,15,College,Women,2019,1,497
2020-09-03,4,Dartmouth,3.08,85.8,33,6,0.85,0.7,11,College,Women,2019,1,498
2020-09-03,5,Carleton College,2.92,83.8,33,7,0.82,0.63,14,College,Women,2019,1,499
2020-09-03,6,California-Santa Barbara,2.44,76.2,30,9,0.77,0.9,7,College,Women,2019,1,500
2020-09-03,7,Western Washington,2.01,67.6,20,9,0.69,1.03,2,College,Women,2019,1,501
2020-09-03,8,South Carolina,1.99,67.1,24,3,0.89,-1.07,55,College,Women,2019,1,502
2020-09-03,9,Bates,1.77,62.1,29,1,0.97,-1.45,77,College,Women,2019,1,503
2020-09-03,10,British Columbia,1.73,61.2,15,8,0.65,0.88,8,College,Women,2019,1,504
2020-09-03,11,Texas,1.7,60.5,25,10,0.71,0.18,22,College,Women,2019,1,505
2020-09-03,12,Wisconsin,1.66,59.6,22,9,0.71,0.18,21,College,Women,2019,1,506
2020-09-03,13,Clemson,1.61,58.2,33,5,0.87,-1.24,68,College,Women,2019,1,507
2020-09-03,14,Colorado,1.53,56.4,25,12,0.68,0.5,18,College,Women,2019,1,508
2020-09-03,15,Pittsburgh,1.45,54.5,24,12,0.67,0.56,17,College,Women,2019,1,509
2020-09-03,16,Cal Poly-SLO,1.44,54.1,26,14,0.65,0.57,16,College,Women,2019,1,510
2020-09-03,17,North Carolina-Wilmington,1.44,54.0,25,10,0.71,0.06,24,College,Women,2019,1,511
2020-09-03,18,UCLA,1.42,53.6,28,19,0.6,0.94,5,College,Women,2019,1,512
2020-09-03,19,Minnesota,1.34,51.7,20,11,0.65,0.43,19,College,Women,2019,1,513
2020-09-03,20,Tufts,1.34,51.6,21,14,0.6,0.91,6,College,Women,2019,1,514
2020-09-03,21,Georgia,1.27,49.9,24,11,0.69,0.19,20,College,Women,2019,1,515
2020-09-03,22,Northeastern,1.2,48.2,18,11,0.62,0.68,12,College,Women,2019,1,516
2020-09-03,23,Oberlin,1.14,46.7,23,3,0.88,-1.64,95,College,Women,2019,1,517
2020-09-03,24,Stanford,1.1,45.8,22,19,0.54,0.95,4,College,Women,2019,1,518
2020-09-03,25,Oregon,1.08,45.1,21,18,0.54,0.81,9,College,Women,2019,1,519
2020-09-03,26,North Carolina State,0.87,40.1,21,11,0.66,-0.03,26,College,Women,2019,1,520
2020-09-03,27,California,0.8,38.3,30,14,0.68,-0.44,35,College,Women,2019,1,521
2020-09-03,28,Washington,0.78,37.9,18,18,0.5,0.73,10,College,Women,2019,1,522
2020-09-03,29,Delaware,0.73,36.7,23,4,0.85,-1.21,62,College,Women,2019,1,523
2020-09-03,30,Vermont,0.7,36.1,16,9,0.64,-0.24,28,College,Women,2019,1,524
2020-09-03,31,Vanderbilt,0.51,31.7,20,4,0.83,-1.47,80,College,Women,2019,1,525
2020-09-03,32,Colorado College,0.5,31.6,16,9,0.64,-0.35,30,College,Women,2019,1,526
2020-09-03,33,West Chester,0.48,31.1,24,8,0.75,-0.94,53,College,Women,2019,1,527
2020-09-03,34,Washington University,0.35,28.5,20,8,0.71,-0.77,48,College,Women,2019,1,528
